GEOID,State,EDCost,PMPM,ED,HO,PO,WhitePop,BlackPop,OtherPop,HealthyPop,ChronicPop,ComplexPop,Unemployment,Income,Poverty,Education,Urbanicity,Accessibility,Availability,RankingsPCP,RankingsFood,RankingsHousing,RankingsExercise,RankingsSocial,ProvDensity
1003010600,AL,52224.89142,3442,767,51,796,57.03125,39.453125,3.515625,62.65533028,13.14584696,24.19882276,6.5,30890,15.3,6.7,Rural,9.779083812,0.492116444,73.37910792,8,13,58,11.6,1.2212
1003010200,AL,60718.38064,2804,744,46,715,65.29885674,30.89970723,3.801436026,59.63336201,13.13752382,27.22911417,7.5,33715,9.1,7.9,Rural,16.16381667,0.57874909,73.37910792,8,13,58,11.6,0.6724
1003010500,AL,82958.20713,5467,1219,80,1264,57.03125,39.453125,3.515625,62.65533028,13.14584696,24.19882276,8.3,52197,4.8,20.6,Rural,3.18254214,0.261105406,73.37910792,8,13,58,11.6,1.1788
1003011401,AL,162702.9321,7857,2092,152,2325,72.90890576,16.68109312,10.41000112,62.33654047,11.05114697,26.61231256,13.6,45788,10.3,11.6,Suburban,0.586030446,0.227429018,73.37910792,8,13,58,11.6,1.0666
1129044000,AL,51108.0858,4580,931,101,831,56.30824236,39.89570528,3.796052362,39.46726364,15.34478529,45.18795107,5.4,52125,11.7,14.5,Urban,15.73394533,0.609203978,17.5346309,7,14,9,17.5,0.641
1097005900,AL,69148.09243,4990,855,95,754,79.05582667,14.69021037,6.253962954,56.62421735,14.41186186,28.96392079,8.7,36397,23,8.4,Urban,23.86037177,0.970307245,60.87897646,6,17,69,11.6,1.0478
1097006104,AL,74622.22487,4525,972,85,766,77.08589277,17.95857361,4.95553362,59.49401157,12.34126178,28.16472665,9.5,53988,10.4,8,Urban,22.11591165,0.727113644,60.87897646,6,17,69,11.6,1.0837
1025957700,AL,38439.44047,2073,515,45,340,39.17101685,57.69293551,3.136047639,41.80922705,13.46886144,44.7219115,39.1,19674,37.5,6.5,Suburban,25,1,47.69285799,5,16,13,17.9,0.9246
1003010705,AL,43525.50809,3398,532,61,532,52.84442554,40.46685649,6.688717973,66.06335913,10.1433707,23.79327016,5.5,46232,9.9,31.6,Urban,1.099798998,0.262744082,73.37910792,8,13,58,11.6,1.1559
1003010701,AL,18583.88801,1972,208,27,356,68.25938567,25.93856655,5.802047782,66.66666667,8.457711443,24.87562189,4.5,80486,3.3,43.1,Urban,7.513123628,0.655514684,73.37910792,8,13,58,11.6,1.1575
1003011602,AL,31854.43257,2439,499,46,682,89.41448577,5.434081322,5.151432909,54.5344271,13.06993027,32.39564263,12.8,44054,12.2,22.5,Urban,15.66532926,0.613317027,73.37910792,8,13,58,11.6,1.1448
1003011502,AL,134516.0969,8425,2170,173,2093,67.69635347,21.02733779,11.27630874,63.12862766,11.93053508,24.94083725,11.9,41165,19.3,15.9,Suburban,8.073902883,0.376719359,73.37910792,8,13,58,11.6,1.0745
1003011601,AL,96364.86611,4007,1018,85,1452,91.98232389,1.98554073,6.032135379,54.601723,14.22682803,31.17144898,6.5,40044,7,22.5,Suburban,13.82947793,0.522911779,73.37910792,8,13,58,11.6,1.1448
1003011000,AL,82177.23284,3793,1128,62,1451,82.48307868,7.797166272,9.719755047,58.9132776,11.85921593,29.22750647,9.1,39199,17.4,9.4,Suburban,15.89877426,0.52474035,73.37910792,8,13,58,11.6,1.1387
1003011201,AL,71083.27637,4504,876,84,921,59.11133618,35.11450167,5.774162159,59.5683681,14.38578223,26.04584967,8.2,54408,9,52.8,Urban,1.196262761,0.220808747,73.37910792,8,13,58,11.6,1.1929
1003011101,AL,60726.46324,3499,593,55,710,68.2460718,24.70568406,7.048244134,60.11901369,14.58721648,25.29376983,3.7,63178,7.9,37.8,Urban,6.600476588,0.384720065,73.37910792,8,13,58,11.6,1.2375
1003011102,AL,26310.25177,1516,257,24,308,68.24212272,24.70978441,7.048092869,60.11764706,14.58823529,25.29411765,11.7,63534,6.2,29.1,Urban,7.988499209,0.352565706,73.37910792,8,13,58,11.6,1.2375
1003010800,AL,79123.31669,5040,1037,79,767,52.85497517,40.94967457,6.195350265,61.28719113,12.30857163,26.40423724,3.8,58837,8.5,47.8,Urban,6.631322152,0.406954829,73.37910792,8,13,58,11.6,1.1628
1003011202,AL,47092.51216,2713,460,43,551,68.24212272,24.70978441,7.048092869,60.11764706,14.58823529,25.29411765,3.4,48092,5.9,30.4,Urban,9.173656048,0.404472385,73.37910792,8,13,58,11.6,1.1994
1003011300,AL,26340.13277,1518,257,24,308,68.24212272,24.70978441,7.048092869,60.11764706,14.58823529,25.29411765,3.4,55250,2.7,33.7,Urban,8.660697026,0.298471616,73.37910792,8,13,58,11.6,1.2291
1129044300,AL,27746,2268,501,47,701,56.87671388,36.76119474,6.362091384,43.26101745,13.71057534,43.02840721,6.7,44975,20.1,9.4,Urban,25,1,17.5346309,7,14,9,17.5,0.5451
1097006701,AL,104239.9983,7345,1328,136,1150,69.42010736,14.79312004,15.78677259,59.90236096,10.82683756,29.27080148,6.9,41904,17,5.5,Urban,9.082333668,0.482216237,60.87897646,6,17,69,11.6,1.1665
1097006600,AL,70189.96249,5372,982,105,913,73.47079038,20.41237113,6.116838488,56.59494855,13.1898971,30.21515435,5.8,49212,8.8,12,Urban,18.26012535,0.645335711,60.87897646,6,17,69,11.6,1.118
1003011403,AL,55935.2615,3889,901,77,989,79.53790363,9.271967454,11.19012891,65.06264231,11.82526547,23.11209222,8.7,46064,8.5,26.5,Suburban,16.03269345,0.641051623,73.37910792,8,13,58,11.6,1.1459
1003011406,AL,24940.76339,1861,387,41,470,91.40995104,1.64109006,6.948958902,60.36157791,16.37248543,23.26593667,10.6,54911,5.7,34.2,Suburban,14.7096275,0.590162321,73.37910792,8,13,58,11.6,1.1428
1003011407,AL,29725.89145,2913,514,45,725,87.13874845,3.704823501,9.156428047,64.90523114,12.11232919,22.98243967,11.2,51563,14.3,31.5,Suburban,4.184699504,0.301662503,73.37910792,8,13,58,11.6,1.1428
1025957902,AL,81504.95554,6294,1319,116,1290,25.5351682,70.25993884,4.204892966,45.66929134,16.24015748,38.09055118,17.1,31125,24.5,16.5,Rural,7.857932168,0.601443863,47.69285799,5,16,13,17.9,0.606
1129044100,AL,85795,3470,1159,80,854,59.15535992,35.65767178,5.186968303,46.57527405,14.46434954,38.96037641,26.2,42455,7.6,7.2,Urban,21.61139749,0.775237887,17.5346309,7,14,9,17.5,0.6687
1129043900,AL,26605.9142,4372,713,64,687,56.42201835,39.67889908,3.899082569,49.09090909,13.93939394,36.96969697,14.1,39432,16.7,10.2,Suburban,0.172992,0.240919052,17.5346309,7,14,9,17.5,0.6658
1003010906,AL,41374.42996,3944,723,62,869,84.87790218,8.522346591,6.599751228,63.53212071,12.05311298,24.41476631,7,45026,5.3,15.2,Urban,14.47323272,0.689107462,73.37910792,8,13,58,11.6,1.2459
1003010904,AL,73266.62514,6348,1285,110,1629,83.83031414,9.623166901,6.546518954,59.56804374,14.38535357,26.04660269,11.9,41288,16.8,8.4,Urban,21.98987388,0.919371143,73.37910792,8,13,58,11.6,1.2101
1003010905,AL,77800.6741,6091,1223,96,1518,83.26144899,9.569173135,7.169377879,63.75935221,11.43981204,24.80083575,6.2,44112,9.8,18.6,Urban,17.52517505,0.665800469,73.37910792,8,13,58,11.6,1.2459
1097005500,AL,35260.6912,2490,446,47,483,69.13716814,24.77876106,6.084070796,59.22330097,12.29773463,28.4789644,11,41521,12,8.6,Urban,8.799914283,0.358944465,60.87897646,6,17,69,11.6,1.1001
1097005400,AL,38075.86982,2688,482,51,521,69.09854572,24.82157015,6.079884129,59.22309005,12.29345807,28.48345187,8.5,45284,12.6,9.3,Urban,13.20176904,0.419821342,60.87897646,6,17,69,11.6,1.0977
1097005600,AL,50301.93619,3821,632,67,769,73.6322773,21.73987967,4.62784303,56.78433065,13.01439889,30.20127046,2.4,51341,5.9,19.1,Urban,9.269878896,0.439021899,60.87897646,6,17,69,11.6,1.1103
1097006105,AL,112942.7937,6578,1461,132,1090,55.02942913,40.32541015,4.645160725,57.87526987,13.17279559,28.95193454,14.2,43221,8.8,14.6,Urban,17.54709439,0.588786755,60.87897646,6,17,69,11.6,1.0828
1097003800,AL,44424.47711,2451,533,44,408,42.04609039,53.71144043,4.242469182,58.30698065,9.805503915,31.88751544,18.4,33630,25.2,6.8,Urban,13.26046984,0.427532741,60.87897646,6,17,69,11.6,1.1034
1097006301,AL,129793.1788,7891,1806,139,1468,88.76593562,5.470529068,5.763535316,62.43591457,10.71213158,26.85195385,10.6,48133,12.2,12.4,Urban,7.62529389,0.541816593,60.87897646,6,17,69,11.6,1.0646
1097006407,AL,73372.04189,3888,781,68,616,51.39119103,42.589192,6.019616976,63.53629574,11.29355371,25.17015055,5,75577,9.7,22.3,Urban,9.559056577,0.508921006,60.87897646,6,17,69,11.6,1.0835
1097006102,AL,73623.85952,4167,966,83,670,54.13780159,41.67937531,4.182823093,58.11038015,13.23592598,28.65369387,4.7,42788,12.6,10.8,Urban,12.16981198,0.518333312,60.87897646,6,17,69,11.6,1.0726
1097003407,AL,98321.83213,6017,1268,110,971,40.08953437,54.10445732,5.806008308,65.04608531,9.919891803,25.03402288,6.1,48299,8.1,16.8,Urban,10.9657464,0.370919406,60.87897646,6,17,69,11.6,1.0854
1097006402,AL,56395.52021,3136,643,53,488,60.69766279,33.38614663,5.916190575,63.71866065,11.41701345,24.86432589,17.6,32114,18.8,7.8,Urban,9.652586004,0.531220008,60.87897646,6,17,69,11.6,1.0837
1097006302,AL,70255.30015,4462,1006,76,791,88.58024691,5.401234568,6.018518519,62.84796574,11.13490364,26.01713062,5.5,56509,5.8,20.4,Urban,8.721347285,0.510067807,60.87897646,6,17,69,11.6,1.0719
1003011501,AL,115750.0405,6691,1975,135,1865,57.02052876,31.83019192,11.14927932,58.599911,12.5779925,28.82209649,10.7,35801,13.6,20.1,Suburban,5.842643678,0.402269254,73.37910792,8,13,58,11.6,1.0745
1097006200,AL,91982.84652,5276,1231,97,1046,89.03409061,5.702187445,5.263721945,61.56074934,9.882759635,28.55649103,24.4,37516,19.9,10.5,Urban,14.70768547,0.742552275,60.87897646,6,17,69,11.6,1.1103
1097001200,AL,114589.2493,7189,1417,106,1024,10.29025414,86.8618067,2.847939168,51.82199206,15.14472433,33.03328361,38.8,15000,56.1,4,Urban,1.016207277,0.15,60.87897646,6,17,69,11.6,1.0863
1097001001,AL,40954.17339,2393,453,44,312,19.4130754,76.29460369,4.292320909,57.59612543,12.10890218,30.29497239,11.8,36136,10.4,34.5,Urban,1.872034052,0.15,60.87897646,6,17,69,11.6,1.086
1097000200,AL,91212.15486,4961,1183,95,761,27.14733114,66.35477304,6.497895828,48.21695174,13.30317675,38.47987151,12.1,37566,2.9,32.1,Urban,1.934779252,0.15,60.87897646,6,17,69,11.6,1.0862
1097001100,AL,58310.5226,4488,811,78,579,6.246178665,89.79609551,3.957725823,54.99120011,11.30936422,33.69943567,10.4,22056,31.5,25.9,Urban,3.432852228,0.15,60.87897646,6,17,69,11.6,1.0864
1097001002,AL,46985.56323,2781,522,51,363,18.89709637,76.85551685,4.247386779,57.55456802,12.08767276,30.35775922,18.2,46912,13.9,33.6,Urban,2.003974063,0.15,60.87897646,6,17,69,11.6,1.0861
1097000902,AL,43528.62634,2563,480,47,335,19.30122912,76.3780819,4.32068898,57.85881981,12.03688624,30.10429396,8.7,44750,10.4,39.7,Urban,2.61621674,0.15,60.87897646,6,17,69,11.6,1.0862
1097002501,AL,69474.17216,4647,784,87,612,21.01348162,73.07727086,5.909247514,63.62299572,10.30611669,26.07088759,6.5,58193,5.3,45.5,Urban,3.81218728,0.15,60.87897646,6,17,69,11.6,1.0872
1097001400,AL,55590.94734,3380,640,67,443,18.20928758,77.39254296,4.39816946,60.60048654,10.66228454,28.73722892,27.5,25188,41.5,6.6,Urban,2.898320688,0.15,60.87897646,6,17,69,11.6,1.0862
1097000901,AL,36609.26039,2175,408,40,283,19.09274449,76.65654054,4.250714969,57.52861628,12.17397045,30.29741327,6,44821,10.8,37.6,Urban,0.024712,0.15,60.87897646,6,17,69,11.6,1.0865
1097000903,AL,30186.50366,1771,333,32,231,19.25260784,76.47181204,4.275580122,57.69513973,12.08603333,30.21882694,24.6,38750,14.9,33.9,Urban,2.799201133,0.15,60.87897646,6,17,69,11.6,1.0861
1097001302,AL,70980.42237,4262,832,86,557,16.49504045,79.68370211,3.821257438,60.13533773,10.39206584,29.47259643,22.1,16710,47.5,7,Urban,4.779752276,0.15,60.87897646,6,17,69,11.6,1.0864
1097002100,AL,76739.85685,4678,895,94,613,17.51099581,78.21320917,4.275795022,61.34203823,10.17394341,28.48401836,15,34375,14.8,4.7,Urban,3.212079466,0.15,60.87897646,6,17,69,11.6,1.0881
1097007400,AL,150492.5994,9126,1761,183,1173,15.83394588,80.62735613,3.538697991,61.25010429,9.540284824,29.20961089,9.6,27259,27,13.8,Urban,13.02584946,0.373741935,60.87897646,6,17,69,11.6,1.0893
1097001901,AL,53038.55047,3170,623,65,415,16.40449438,79.83656793,3.758937692,60.61662198,10.13404826,29.24932976,13.5,36743,17.3,18.1,Urban,12.77142212,0.338679642,60.87897646,6,17,69,11.6,1.0948
1097002000,AL,35297.02397,2199,431,46,283,29.82594185,65.24096476,4.933093389,54.77292678,13.8122031,31.41487012,8.5,50944,9,25.5,Urban,9.226045999,0.347044335,60.87897646,6,17,69,11.6,1.0896
1097001501,AL,65165.01735,3899,765,80,510,16.48509899,79.71831214,3.796588871,60.66946592,10.13695447,29.1935796,20.7,15901,47.3,8.6,Urban,5.753340246,0.15,60.87897646,6,17,69,11.6,1.0865
1097002200,AL,53250.60523,3278,619,66,430,17.99334545,77.50554942,4.501105126,61.658264,10.19133463,28.15040136,8,27880,23.8,4,Urban,3.359430344,0.15,60.87897646,6,17,69,11.6,1.0872
1097001902,AL,85457.3621,5107,1003,104,668,16.40449438,79.83656793,3.758937692,60.61662198,10.13404826,29.24932976,9.3,41354,25.6,17.4,Urban,14.70743458,0.410204082,60.87897646,6,17,69,11.6,1.0919
1097001800,AL,83338.11085,4980,978,102,652,16.40449438,79.83656793,3.758937692,60.61662198,10.13404826,29.24932976,18,45000,15,13.3,Urban,13.58757105,0.345859586,60.87897646,6,17,69,11.6,1.0956
1097001502,AL,37000.976,2211,434,45,289,16.40449438,79.83656793,3.758937692,60.61662198,10.13404826,29.24932976,36.5,6559,78.1,5.7,Urban,5.479984709,0.15,60.87897646,6,17,69,11.6,1.0867
1097002301,AL,58720.97478,3538,687,72,463,16.88933186,79.12525825,3.985409887,60.93447877,10.15152918,28.91399205,20.6,27649,38.7,5.2,Urban,11.4038035,0.358860759,60.87897646,6,17,69,11.6,1.0869
1097002302,AL,44880.43231,2714,525,55,355,17.08442541,78.83903465,4.076539938,61.06238103,10.15856332,28.77905565,20.7,29653,17.1,14.1,Urban,10.62075087,0.338094711,60.87897646,6,17,69,11.6,1.0868
1097002400,AL,89669.91658,5590,1030,105,832,17.99906187,75.92053382,6.080404314,58.51308425,11.75397697,29.73293879,20.4,34405,24.5,8.2,Urban,3.877007166,0.15,60.87897646,6,17,69,11.6,1.0867
1097002800,AL,79606.83327,5327,899,100,702,21.01910828,73.06642402,5.914467698,63.64193746,10.30042918,26.05763335,14.7,33481,15,23.2,Urban,1.645734465,0.15,60.87897646,6,17,69,11.6,1.0896
1097002900,AL,70657.83342,4804,835,78,653,23.20271274,70.86202333,5.935263931,59.79182714,11.43317378,28.77499908,9.6,39379,12.9,25.2,Urban,3.838679297,0.15,60.87897646,6,17,69,11.6,1.0889
1097002700,AL,77760.00895,5339,1083,101,825,21.6443418,74.2596892,4.095969007,48.35386315,18.64101204,33.0051248,17,20129,35.9,8.6,Urban,1.774910376,0.15,60.87897646,6,17,69,11.6,1.091
1097002502,AL,60528.91819,5125,903,101,622,22.54377264,73.11121163,4.345015737,54.69803921,16.65022657,28.65173422,1.5,56250,0,55.1,Urban,0.726600817,0.15,60.87897646,6,17,69,11.6,1.0878
1097002600,AL,76097.48029,6506,1148,129,787,22.63374486,73.1138546,4.252400549,54.17024936,17.02493551,28.80481513,17.2,17181,37.3,5.8,Urban,0.81981687,0.15,60.87897646,6,17,69,11.6,1.0911
1097006406,AL,39697.91487,3139,515,49,569,55.67375441,34.09164184,10.23460375,61.09272031,12.26715412,26.64012557,3.2,81781,5.1,31.9,Urban,9.334099003,0.501766524,60.87897646,6,17,69,11.6,1.0996
1097006405,AL,47769.88746,3781,621,59,685,55.69277609,34.06758045,10.23964346,61.08894189,12.26786582,26.64319229,4.3,64489,13.9,36.4,Urban,3.841919943,0.540769788,60.87897646,6,17,69,11.6,1.1012
1097003301,AL,38875.99584,1938,361,33,263,39.07580057,55.08715039,5.837049047,64.38969765,11.64613662,23.96416573,2.4,38750,6.3,33.7,Urban,0.618534598,0.15,60.87897646,6,17,69,11.6,1.0937
1097003502,AL,32331.12102,1611,300,28,219,39.07580057,55.08715039,5.837049047,64.38969765,11.64613662,23.96416573,2.3,99167,2.7,70.3,Urban,0.81503,0.15,60.87897646,6,17,69,11.6,1.0966
1097003405,AL,20959.97297,1050,196,18,143,38.9369637,55.2272634,5.835772897,64.40920732,11.60969677,23.98109591,6.6,56467,3.1,32.4,Urban,3.667725558,0.216312373,60.87897646,6,17,69,11.6,1.0951
1097003404,AL,31232.33172,1616,308,28,227,37.94801127,56.22530602,5.826682718,64.54817715,11.35013114,24.10169171,6,33491,30.9,15.8,Urban,4.370662419,0.23417714,60.87897646,6,17,69,11.6,1.0935
1097003608,AL,15730.17151,784,146,13,106,39.07580057,55.08715039,5.837049047,64.38969765,11.64613662,23.96416573,4.7,50973,4.4,40.9,Urban,4.754813282,0.197591773,60.87897646,6,17,69,11.6,1.0958
1097006404,AL,58050.22403,4587,753,72,831,55.66176138,34.10681237,10.23142625,61.09510258,12.2667054,26.63819203,8.7,69730,5.8,27.8,Urban,9.607059528,0.531990181,60.87897646,6,17,69,11.6,1.0996
1097006403,AL,22246.95699,1109,207,19,150,39.07580057,55.08715039,5.837049047,64.38969765,11.64613662,23.96416573,6,37188,15.9,15.6,Urban,8.654662029,0.510981249,60.87897646,6,17,69,11.6,1.0904
1097003302,AL,51881.47699,2586,482,44,351,39.07580057,55.08715039,5.837049047,64.38969765,11.64613662,23.96416573,6.3,75865,8.9,60.1,Urban,0.64339251,0.15,60.87897646,6,17,69,11.6,1.0943
1097003203,AL,54564.94195,3975,687,71,761,34.2233391,56.75018423,9.026476672,53.03697586,13.12196331,33.84106083,7.8,33599,21.5,28.8,Urban,0.786276,0.15,60.87897646,6,17,69,11.6,1.0962
1097003501,AL,64312.18561,3166,613,52,485,39.1703069,55.50012068,5.329572417,57.0337472,16.5564421,26.4098107,3.3,66842,5.3,50.6,Urban,7.680216518,0.283156308,60.87897646,6,17,69,11.6,1.0965
1097003703,AL,38535.69101,2538,436,41,420,51.10760757,39.86756916,9.024823274,61.99972866,12.09631034,25.903961,10.4,41977,12.9,35.4,Urban,0.530458,0.349527439,60.87897646,6,17,69,11.6,1.1004
1097003204,AL,57785.11706,4142,718,73,785,34.4618719,56.66843435,8.869693747,53.59504243,13.04941599,33.35554158,7.2,36958,18.9,32.3,Urban,0.612954949,0.15,60.87897646,6,17,69,11.6,1.0934
1097003607,AL,63075.70262,3208,575,45,482,42.97394421,49.14547282,7.880582974,64.30163349,11.21990611,24.4784604,17.7,31563,23.9,28.3,Urban,0.056113,0.349527439,60.87897646,6,17,69,11.6,1.0981
1097003602,AL,16235.78432,809,151,14,110,39.07580057,55.08715039,5.837049047,64.38969765,11.64613662,23.96416573,21.9,21250,31.6,12.9,Urban,0.286318,0.349527439,60.87897646,6,17,69,11.6,1.0956
1097003606,AL,49437.68286,2464,459,42,334,39.07580057,55.08715039,5.837049047,64.38969765,11.64613662,23.96416573,8.5,38728,15.1,43.8,Urban,1.258779,0.349527439,60.87897646,6,17,69,11.6,1.0984
1097003100,AL,39118.99922,2847,545,63,375,46.51770639,46.69402034,6.788273264,47.32296756,18.25345824,34.42357419,2.3,60530,3.9,32.5,Urban,4.748295566,0.561847735,60.87897646,6,17,69,11.6,1.0935
1097003202,AL,46149.11182,3519,623,54,654,37.20695028,54.81896703,7.974082694,51.81454687,15.04730249,33.13815065,2.8,31739,11,14.7,Urban,0.242598193,0.21402502,60.87897646,6,17,69,11.6,1.0954
1097003710,AL,43683.01963,3163,612,71,397,47.38804634,46.0067416,6.605212061,47.06371594,18.57935389,34.35693017,9,46029,7.7,22,Urban,1.666366616,0.462790275,60.87897646,6,17,69,11.6,1.098
1097003706,AL,34530.87575,2661,453,47,519,39.32165333,50.9543242,9.724022474,53.82212657,13.07078835,33.10708508,3.8,56024,2.5,39.1,Urban,0.419683,0.323093333,60.87897646,6,17,69,11.6,1.1012
1097003205,AL,33381.75968,2560,439,46,505,33.44537815,57.01680672,9.537815126,51.21687399,13.3585722,35.42455381,14.1,20115,36.7,9.4,Urban,0.52471976,0.15,60.87897646,6,17,69,11.6,1.0932
1097003707,AL,59887.63216,4593,788,82,907,33.44537815,57.01680672,9.537815126,51.21687399,13.3585722,35.42455381,7.3,38442,10.4,32.1,Urban,0.269336,0.323093333,60.87897646,6,17,69,11.6,1.0986
1097003704,AL,58836.02565,4512,774,80,891,33.44537815,57.01680672,9.537815126,51.21687399,13.3585722,35.42455381,5.4,70375,2.7,46.3,Urban,1.823132615,0.204797346,60.87897646,6,17,69,11.6,1.0994
1097003709,AL,55628.43885,4020,781,91,493,47.80790376,45.65408125,6.538014991,47.00331239,18.69963075,34.29705685,8.7,58783,3.3,37.5,Urban,1.493352279,0.526915461,60.87897646,6,17,69,11.6,1.1017
1097007700,AL,124425.6601,6154,1414,102,880,1.577358466,94.29273684,4.129904694,56.695441,9.741055219,33.56350378,21.8,23162,39.3,7.3,Urban,4.514420261,0.15,60.87897646,6,17,69,11.6,1.0919
1097000600,AL,109504.5466,5486,1233,99,761,1.862631049,94.65152659,3.485842362,59.94422022,9.867712062,30.18806772,32.2,15605,49.7,9.9,Urban,1.217613639,0.15,60.87897646,6,17,69,11.6,1.0885
1097007500,AL,81737.07532,4042,929,67,578,1.576789656,94.29202144,4.131188899,56.68896321,9.740802676,33.57023411,25.8,20417,26.2,10.7,Urban,5.140122084,0.15,60.87897646,6,17,69,11.6,1.0926
1097007600,AL,96837.09674,4789,1101,80,685,1.576789656,94.29202144,4.131188899,56.68896321,9.740802676,33.57023411,34.4,17323,37,4,Urban,5.820420565,0.156583839,60.87897646,6,17,69,11.6,1.0921
1097004800,AL,86086.53812,4257,978,71,609,1.576789656,94.29202144,4.131188899,56.68896321,9.740802676,33.57023411,14.9,12310,51.9,9.3,Urban,5.695573432,0.15,60.87897646,6,17,69,11.6,1.0941
1097003901,AL,85926.80439,4300,969,77,598,1.835310597,94.61716543,3.547523978,59.63308581,9.855582182,30.51133201,18.1,21322,21,4.8,Urban,4.878091027,0.15,60.87897646,6,17,69,11.6,1.0937
1097004000,AL,115794.1895,5727,1316,95,819,1.576789656,94.29202144,4.131188899,56.68896321,9.740802676,33.57023411,19.7,13444,56.1,4.7,Urban,3.666949845,0.15,60.87897646,6,17,69,11.6,1.0936
1097004100,AL,47023.43809,2326,534,39,333,1.576789656,94.29202144,4.131188899,56.68896321,9.740802676,33.57023411,35.5,17857,43.5,6.2,Urban,3.076413403,0.15,60.87897646,6,17,69,11.6,1.0925
1097005000,AL,45888.25703,3090,574,56,501,24.52486783,71.2363463,4.238785864,59.70537499,9.228451955,31.06617305,4.8,30417,14.8,3.2,Urban,5.567548804,0.15,60.87897646,6,17,69,11.6,1.095
1097000702,AL,103642.8773,5188,1168,93,721,1.843576557,94.62756159,3.528861849,59.72722132,9.859252147,30.41352653,19.5,25413,37.2,16.7,Urban,2.700748853,0.15,60.87897646,6,17,69,11.6,1.0914
